Date &Time [DD-MM-YYYY/HH:MM:SS],Phase,Barometric pressure [hPa],Salinity [â],CH1 O2 input [phase],CH1 temp (∞C),CH1 O2 [mgO2/L],CH2 O2 input [phase],CH2 temp (∞C),CH2 O2 [mgO2/L],CH3 O2 input [phase],CH3 temp (∞C),CH3 O2 [mgO2/L],CH4 O2 input [V],CH4 temp (∞C),CH4 O2 [mgO2/L],CH5 O2 input [V],CH5 temp (∞C),CH5 O2 [mgO2/L],CH6 O2 input [V],CH6 temp (∞C),CH6 O2 [mgO2/L],CH7 O2 input [V],CH7 temp (∞C),CH7 O2 [mgO2/L],CH8 O2 input [V],CH8 temp (∞C),CH8 O2 [mgO2/L],CH1 Velocity input [V],CH1 Velocity [cm/s],CH5 Velocity input [V],CH5 Velocity [cm/s],AMB temp N∞1 input [V],AMB temp N∞1 [∞C],AMB temp N∞1 relay,AMB temp N∞2 input [V],AMB temp N∞2 [∞C],AMB temp N∞2 relay,AMB O2 N∞1 input (V),AMB O2 N∞1 temp (∞C),AMB O2 N∞1 [mgO2/L],AMB O2 N∞1 relay,AMB O2 N∞2 input (V),AMB O2 N∞2 temp (∞C),AMB O2 N∞2 [mgO2/L],AMB O2 N∞2 relay,User event
2024-08-26/4:36:31 PM,M3   ,1013,0,29.6212,9.44,11.51,29.9375,9.44,11.52,29.8475,9.44,11.49,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:32 PM,M3   ,1013,0,29.625,9.44,11.5,29.9875,9.44,11.47,29.8287,9.44,11.5,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:33 PM,M3   ,1013,0,29.5937,9.44,11.54,29.9725,9.44,11.48,29.8238,9.44,11.51,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:34 PM,M3   ,1013,0,29.6225,9.44,11.51,29.9887,9.44,11.46,29.845,9.44,11.49,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:35 PM,M3   ,1013,0,29.6337,9.44,11.49,29.9788,9.44,11.47,29.8125,9.44,11.52,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:36 PM,M3   ,1013,0,29.5987,9.44,11.53,29.97,9.44,11.48,29.8287,9.44,11.5,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:37 PM,M3   ,1013,0,29.6537,9.44,11.47,29.9675,9.44,11.49,29.8225,9.44,11.51,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:38 PM,M3   ,1013,0,29.6137,9.44,11.51,29.9512,9.44,11.5,29.8375,9.44,11.5,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:39 PM,M3   ,1013,0,29.6325,9.44,11.49,29.9675,9.44,11.49,29.8188,9.44,11.51,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:40 PM,M3   ,1013,0,29.5862,9.44,11.54,30.015,9.44,11.44,29.8112,9.44,11.52,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:41 PM,M3   ,1013,0,29.6337,9.44,11.49,29.98,9.44,11.47,29.8225,9.44,11.51,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:42 PM,M3   ,1013,0,29.6537,9.44,11.47,29.9788,9.44,11.47,29.84,9.44,11.49,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:43 PM,M3   ,1013,0,29.6175,9.44,11.51,29.9725,9.44,11.48,29.8375,9.44,11.5,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:44 PM,M3   ,1013,0,29.665,9.44,11.46,29.99,9.44,11.46,29.8212,9.44,11.51,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:45 PM,M3   ,1013,0,29.6325,9.44,11.49,29.9875,9.44,11.47,29.8312,9.44,11.5,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:46 PM,M3   ,1013,0,29.6462,9.44,11.48,29.9687,9.44,11.48,29.8388,9.44,11.49,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:47 PM,M3   ,1013,0,29.62,9.44,11.51,29.9638,9.44,11.49,29.8325,9.44,11.5,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:48 PM,M3   ,1013,0,29.6188,9.44,11.51,29.9912,9.44,11.46,29.845,9.44,11.49,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:49 PM,M3   ,1013,0,29.6088,9.44,11.52,29.9962,9.44,11.46,29.8125,9.44,11.52,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:50 PM,M3   ,1013,0,29.5975,9.44,11.53,29.9725,9.44,11.48,29.83,9.44,11.5,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:51 PM,M3   ,1013,0,29.5875,9.44,11.54,29.99,9.44,11.46,29.83,9.44,11.5,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:52 PM,M3   ,1013,0,29.635,9.44,11.49,29.99,9.44,11.46,29.83,9.44,11.5,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:53 PM,M3   ,1013,0,29.6038,9.44,11.52,29.9887,9.44,11.46,29.83,9.44,11.5,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.44,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:54 PM,M3   ,1013,0,29.63,9.44,11.5,29.9825,9.44,11.47,29.8312,9.44,11.5,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.4387,9.44,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:55 PM,M3   ,1013,0,29.6288,9.43,11.5,29.9962,9.43,11.46,29.8412,9.43,11.5,NaN,9.43,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,9.44,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:56 PM,M3   ,1013,0,29.625,9.43,11.51,29.9712,9.43,11.49,29.8463,9.43,11.49,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:57 PM,M3   ,1013,0,29.655,9.43,11.48,29.9763,9.43,11.48,29.8212,9.43,11.52,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:58 PM,M3   ,1013,0,29.6212,9.43,11.51,29.955,9.43,11.5,29.8275,9.43,11.51,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:36:59 PM,M3   ,1013,0,29.6275,9.43,11.51,29.9875,9.43,11.47,29.8112,9.43,11.53,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:00 PM,M3   ,1013,0,29.6112,9.43,11.52,29.9712,9.43,11.49,29.8212,9.43,11.52,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:01 PM,M3   ,1013,0,29.6137,9.43,11.52,29.98,9.43,11.48,29.8337,9.43,11.5,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:02 PM,M3   ,1013,0,29.5775,9.43,11.56,29.98,9.43,11.48,29.8562,9.43,11.48,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:03 PM,M3   ,1013,0,29.6237,9.43,11.51,29.9788,9.43,11.48,29.8312,9.43,11.51,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:04 PM,M3   ,1013,0,29.585,9.43,11.55,29.9712,9.43,11.49,29.84,9.43,11.5,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:05 PM,M3   ,1013,0,29.62,9.43,11.51,29.9788,9.43,11.48,29.8388,9.43,11.5,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:06 PM,M3   ,1013,0,29.6225,9.43,11.51,29.97,9.43,11.49,29.8312,9.43,11.51,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:07 PM,M3   ,1013,0,29.6375,9.43,11.49,29.9725,9.43,11.49,29.8388,9.43,11.5,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:08 PM,M3   ,1013,0,29.6175,9.43,11.52,29.99,9.43,11.47,29.8337,9.43,11.5,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:09 PM,M3   ,1013,0,29.6038,9.43,11.53,29.9937,9.43,11.46,29.8575,9.43,11.48,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:10 PM,M3   ,1013,0,29.6312,9.43,11.5,30.0125,9.43,11.45,29.8375,9.43,11.5,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:11 PM,M3   ,1013,0,29.6425,9.43,11.49,29.9638,9.43,11.5,29.8188,9.43,11.52,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:12 PM,M3   ,1013,0,29.655,9.43,11.48,29.9862,9.43,11.47,29.81,9.43,11.53,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:13 PM,M3   ,1013,0,29.6238,9.43,11.51,29.9612,9.43,11.5,29.8112,9.43,11.53,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:14 PM,M3   ,1013,0,29.645,9.43,11.49,29.9712,9.43,11.49,29.82,9.43,11.52,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:15 PM,M3   ,1013,0,29.615,9.43,11.52,29.98,9.43,11.48,29.8188,9.43,11.52,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:16 PM,M3   ,1013,0,29.6487,9.43,11.48,29.9812,9.43,11.48,29.8112,9.43,11.53,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:17 PM,M3   ,1013,0,29.635,9.43,11.5,29.9862,9.43,11.47,29.8225,9.43,11.52,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:18 PM,M3   ,1013,0,29.6013,9.43,11.53,29.9625,9.43,11.5,29.8425,9.43,11.5,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:19 PM,M3   ,1013,0,29.6137,9.43,11.52,29.9775,9.43,11.48,29.8562,9.43,11.48,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:20 PM,M3   ,1013,0,29.635,9.43,11.5,29.965,9.43,11.49,29.8312,9.43,11.51,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:21 PM,M3   ,1013,0,29.61,9.43,11.52,29.9975,9.43,11.46,29.84,9.43,11.5,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:22 PM,M3   ,1013,0,29.6713,9.43,11.46,29.98,9.43,11.48,29.8425,9.43,11.5,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:23 PM,M3   ,1013,0,29.6125,9.43,11.52,29.9788,9.43,11.48,29.855,9.43,11.48,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:24 PM,M3   ,1013,0,29.6312,9.43,11.5,29.9712,9.43,11.49,29.8263,9.43,11.51,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:25 PM,M3   ,1013,0,29.6375,9.43,11.49,29.98,9.43,11.48,29.865,9.43,11.47,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:26 PM,M3   ,1013,0,29.6238,9.43,11.51,29.9825,9.43,11.48,29.8275,9.43,11.51,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:27 PM,M3   ,1013,0,29.6487,9.43,11.48,29.9962,9.43,11.46,29.8087,9.43,11.53,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:28 PM,M3   ,1013,0,29.6337,9.43,11.5,29.9712,9.43,11.49,29.8038,9.43,11.54,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:29 PM,M3   ,1013,0,29.5912,9.43,11.54,29.98,9.43,11.48,29.8262,9.43,11.51,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:30 PM,M3   ,1013,0,29.6063,9.43,11.53,29.985,9.43,11.47,29.8025,9.43,11.54,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:31 PM,M3   ,1013,0,29.6487,9.43,11.48,30.0137,9.43,11.44,29.8238,9.43,11.51,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:32 PM,M3   ,1013,0,29.64,9.43,11.49,29.9725,9.43,11.49,29.8475,9.43,11.49,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:33 PM,M3   ,1013,0,29.6375,9.43,11.49,29.99,9.43,11.47,29.8262,9.43,11.51,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:34 PM,M3   ,1013,0,29.6225,9.43,11.51,29.9912,9.43,11.47,29.8038,9.43,11.54,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:35 PM,M3   ,1013,0,29.6375,9.43,11.49,29.9937,9.43,11.46,29.8312,9.43,11.51,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:36 PM,M3   ,1013,0,29.6263,9.43,11.51,29.9537,9.43,11.51,29.84,9.43,11.5,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:37 PM,M3   ,1013,0,29.6613,9.43,11.47,29.9775,9.43,11.48,29.8388,9.43,11.5,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.43,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:38 PM,M3   ,1013,0,29.6025,9.43,11.53,29.9625,9.43,11.5,29.8287,9.43,11.51,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.4287,9.43,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:37:39 PM,M3   ,1013,0,29.6238,9.42,11.51,29.9838,9.42,11.48,29.8225,9.42,11.52,NaN,9.42,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,9.43,NaN,NaN,NaN,NaN,NaN,9.42,9.42,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
